month,type,year_ship,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,E1_PM10,E2_PM10,E3_PM10,E4_PM10,E5_PM10,Total_PM10,E1_base_PM10,E2_base_PM10,E3_base_PM10,E4_base_PM10,E5_base_PM10,E1_PM2.5,E2_PM2.5,E3_PM2.5,E4_PM2.5,E5_PM2.5,Total_PM2.5,E1_base_PM2.5,E2_base_PM2.5,E3_base_PM2.5,E4_base_PM2.5,E5_base_PM2.5,E1_NOx,E2_NOx,E3_NOx,E4_NOx,E5_NOx,Total_NOx,E1_base_NOx,E2_base_NOx,E3_base_NOx,E4_base_NOx,E5_base_NOx,E1_SOx,E2_SOx,E3_SOx,E4_SOx,E5_SOx,Total_SOx,E1_base_SOx,E2_base_SOx,E3_base_SOx,E4_base_SOx,E5_base_SOx,E1_CO,E2_CO,E3_CO,E4_CO,E5_CO,Total_CO,E1_base_CO,E2_base_CO,E3_base_CO,E4_base_CO,E5_base_CO,E1_HC,E2_HC,E3_HC,E4_HC,E5_HC,Total_HC,E1_base_HC,E2_base_HC,E3_base_HC,E4_base_HC,E5_base_HC,E1_CO2,E2_CO2,E3_CO2,E4_CO2,E5_CO2,Total_CO2,E1_base_CO2,E2_base_CO2,E3_base_CO2,E4_base_CO2,E5_base_CO2,E1_N2O,E2_N2O,E3_N2O,E4_N2O,E5_N2O,Total_N2O,E1_base_N2O,E2_base_N2O,E3_base_N2O,E4_base_N2O,E5_base_N2O,E1_CH4,E2_CH4,E3_CH4,E4_CH4,E5_CH4,Total_CH4,E1_base_CH4,E2_base_CH4,E3_base_CH4,E4_base_CH4,E5_base_CH4
6,container_ship,1995,0,272.44,268,0.24,4.2,10.0,7.21,13.0,45127.33120304366,11267.661059836693,True,SV,113.8,671.2284842901876,2915.2686414925074,66.79469476271191,4315.964892359846,275399.6645601045,283368.92127300974,907.0655193110642,5949.527839780629,66.79469476271191,4315.964892359846,275399.6645601045,616.5087708969658,2677.610871805619,59.76367426137382,3861.6527984272316,246410.22618535667,253625.76230074788,833.1199606715753,5464.511983276772,59.76367426137382,3861.6527984272316,246410.22618535667,83804.96645808745,753067.9531983198,4851.404145923287,313475.34481350466,20002712.478576012,21157912.147191845,83804.96645808745,549684.6373710363,4851.404145923287,313475.34481350466,20002712.478576012,1784.552815166333,12290.3018038077,147.65143052810004,9540.553972584925,608778.2058697046,632541.2658917917,1784.552815166333,11705.049336959715,147.65143052810004,9540.553972584925,608778.2058697046,11180.568466290724,43004.73927667519,386.7061275735954,24987.165166293853,1594419.1106111314,1673978.2896479648,6901.585473018966,45268.14660702652,386.7061275735954,24987.165166293853,1594419.1106111314,2040.8974184498943,17072.558148935714,140.62041002676193,9086.241878652309,579788.7674949568,608129.0853510215,2957.8223455795573,19400.634260154224,140.62041002676193,9086.241878652309,579788.7674949568,2923314.418214462,20133008.203475047,244679.51344656578,15810060.868855016,1008832455.4412249,1047943518.4452161,2923314.418214462,19174293.527119093,244679.51344656578,15810060.868855016,1008832455.4412249,142.9614133696786,1284.6453319265459,10.194979726940241,658.7525362022925,42034.68564338437,44131.23990460983,142.9614133696786,937.6973225741209,10.194979726940241,658.7525362022925,42034.68564338437,40.81794836899788,341.4511629787143,2.812408200535239,181.7248375730462,11595.775349899137,12162.58170702043,59.156446911591146,388.01268520308446,2.812408200535239,181.7248375730462,11595.775349899137
3,container_ship,1992,0,190.1,186,0.22,3.88,10.81,7.81,13.0,42128.01937015826,8910.922108935338,False,C3,108.7,980.5247721143554,6521.441979456182,48.42195073995463,3153.183253779423,151157.7539182919,161861.32587438182,980.5247721143554,6521.441979456182,48.42195073995463,3153.183253779423,151157.7539182919,900.59068743112,5989.802687652689,43.324903293643615,2821.2692270658,135246.411400577,145001.39890602024,900.59068743112,5989.802687652689,43.324903293643615,2821.2692270658,135246.411400577,90591.96264100024,602524.5307106256,3516.9627379545996,229020.67843240022,10978826.337223308,11904480.471745288,90591.96264100024,602524.5307106256,3516.9627379545996,229020.67843240022,10978826.337223308,1929.075910355417,12830.228242190966,107.0379963725313,6970.194560986093,334138.1928720137,355974.72958191874,1929.075910355417,12830.228242190966,107.0379963725313,6970.194560986093,334138.1928720137,7460.5145704353135,49619.66723499269,280.3376095471057,18255.271469249292,875123.8384743218,950739.6293585461,7460.5145704353135,49619.66723499269,280.3376095471057,18255.271469249292,875123.8384743218,3197.36338732942,21265.571672139722,101.94094892622027,6638.28053427247,318226.8503542988,349430.0068969666,3197.36338732942,21265.571672139722,101.94094892622027,6638.28053427247,318226.8503542988,3160060.8144772435,21017473.33596476,177377.25113162328,11550608.129634097,553714719.6164799,589620239.1476876,3160060.8144772435,21017473.33596476,177377.25113162328,11550608.129634097,553714719.6164799,154.53923038758865,1027.83596415342,7.390718797150971,481.2753387347541,23071.446650686663,24742.487902759578,154.53923038758865,1027.83596415342,7.390718797150971,481.2753387347541,23071.446650686663,63.9472677465884,425.31143344279457,2.0388189785244055,132.7656106854494,6364.537007085975,6988.600137939332,63.9472677465884,425.31143344279457,2.0388189785244055,132.7656106854494,6364.537007085975
11,container_ship,1996,0,86.94,83,0.23,3.71,10.31,8.17,12.0,36132.306727164425,7142.497983624951,True,C3,115.8,853.4071500992007,5838.094435891004,40.57653104497335,2416.678477755469,54065.85273684743,63214.60933163808,969.7808523854554,7784.125914521337,40.57653104497335,2416.678477755469,54065.85273684743,783.8359150367661,5362.162824269454,36.30531725076563,2162.291269570683,48374.71034349508,56719.30566962274,890.7226307235977,7149.550432359273,36.30531725076563,2162.291269570683,48374.71034349508,86015.34516810127,733569.2573793478,2947.137518003328,175527.1736475025,3926888.251413129,4924947.165126084,89599.31788343881,719185.546450341,2947.137518003328,175527.1736475025,3926888.251413129,1888.859031945106,15620.710068901408,89.69548967836214,5342.131371880511,119513.99026039957,142455.38622280495,1907.9384161061678,15314.421636177849,89.69548967836214,5342.131371880511,119513.99026039957,6862.253640249256,62780.667701900355,234.91675868142468,13991.296450163245,313012.83163437987,396881.9661853741,7378.7673551067255,59227.04500179279,234.91675868142468,13991.296450163245,313012.83163437987,3099.0822891448247,28175.151407995716,85.42427588415443,5087.744163695726,113822.84786704723,150270.25000376764,3162.328866474311,25383.01928648262,85.42427588415443,5087.744163695726,113822.84786704723,3094180.67940179,25588621.742703132,148638.2400384287,8852674.844830561,198051755.28866217,235735870.7956361,3125435.0296987775,25086884.06147366,148638.2400384287,8852674.844830561,198051755.28866217,146.73205940440803,1251.3828508235936,6.193260001601196,368.86145186794005,8252.156470360924,10025.326092458465,152.84589521292506,1226.8459321799935,6.193260001601196,368.86145186794005,8252.156470360924,61.98164578289649,563.5030281599143,1.7084855176830884,101.7548832739145,2276.4569573409444,3005.4050000753523,63.24657732948622,507.6603857296525,1.7084855176830884,101.7548832739145,2276.4569573409444
4,container_ship,1997,0,33.32,29,0.24,4.08,10.03,7.43,12.0,19337.387339057772,4080.1488233199575,False,C3,118.8,498.638631670632,3445.866799546096,24.187122224640706,1518.207056562063,10791.177607916621,16278.077217920052,498.638631670632,3445.866799546096,24.187122224640706,1518.207056562063,10791.177607916621,457.98874321922176,3164.9537452352733,21.641109358889057,1358.3957874502669,9655.264175504348,14658.243560767998,457.98874321922176,3164.9537452352733,21.641109358889057,1358.3957874502669,9655.264175504348,46069.87357826491,318368.12821893283,1756.7488773686412,110269.7756871393,783780.2683644705,1260244.7947261762,46069.87357826491,318368.12821893283,1756.7488773686412,110269.7756871393,783780.2683644705,981.0173079606997,6779.368377367862,53.46627018078472,3356.0366513477175,23854.182080657796,35024.07068751486,981.0173079606997,6779.368377367862,53.46627018078472,3356.0366513477175,23854.182080657796,3793.989588798286,26218.551735676818,140.03070761634095,8789.619801148787,62475.23878267518,101417.43061591542,3793.989588798286,26218.551735676818,140.03070761634095,8789.619801148787,62475.23878267518,1625.9955380564086,11236.522172432922,50.920257315033076,3196.2253822359216,22718.26864824552,38827.93199828581,1625.9955380564086,11236.522172432922,50.920257315033076,3196.2253822359216,22718.26864824552,1607025.590112417,11105429.413754538,88601.24772815754,5561432.165090504,39529787.44794721,57892275.86463282,1607025.590112417,11105429.413754538,88601.24772815754,5561432.165090504,39529787.44794721,78.58978433939309,543.0985716675913,3.6917186553398977,231.72634021210433,1647.0744769978003,2504.180891872229,78.58978433939309,543.0985716675913,3.6917186553398977,231.72634021210433,1647.0744769978003,32.519910761128166,224.73044344865846,1.0184051463006614,63.92450764471843,454.3653729649104,776.5586399657161,32.519910761128166,224.73044344865846,1.0184051463006614,63.92450764471843,454.3653729649104
4,container_ship,2004,0,224.32000000000002,220,0.24,4.08,10.04,7.42,13.0,33755.229129035695,8077.926441315569,False,SV,111.2,686.6591420312851,4806.189353650229,47.88594794411869,3005.7641171077576,162075.51611855556,170622.01467928896,686.6591420312851,4711.95034671591,47.88594794411869,3005.7641171077576,162075.51611855556,630.6814945830827,4414.380438950482,42.84532184473778,2689.3678942543097,145014.9354744971,152792.21062412972,630.6814945830827,4327.823959755375,42.84532184473778,2689.3678942543097,145014.9354744971,59709.4906114161,413832.1608854843,3074.781920622358,193001.6959406034,10406954.192875672,11076572.322233798,59709.4906114161,409734.8127579053,3074.781920622358,193001.6959406034,10406954.192875672,1350.9272250832892,9362.952640034082,105.8531480869992,6644.320679922412,358272.19352522807,375736.24721835484,1350.9272250832892,9270.250138647607,105.8531480869992,6644.320679922412,358272.19352522807,5224.580428498908,22210.1876940582,277.2344354659503,17401.79225693965,938331.9354232164,983445.7302381791,5224.580428498908,35851.796116316706,277.2344354659503,17401.79225693965,938331.9354232164,2239.1058979281033,16133.30825234252,100.8125219876183,6327.924457068964,341211.6128811696,366012.76401049685,2239.1058979281033,15365.055478421447,100.8125219876183,6327.924457068964,341211.6128811696,2212982.9957856094,15337654.462818261,175413.7882584558,11010588.555299995,593708206.4132352,622444846.2153975,2212982.9957856094,15185796.497839864,175413.7882584558,11010588.555299995,593708206.4132352,108.22345173319168,750.0707916049404,7.308907844102326,458.7745231374999,24737.841933884796,26062.219608204534,108.22345173319168,742.6443481237034,7.308907844102326,458.7745231374999,24737.841933884796,44.782117958562075,322.66616504685044,2.016250439752366,126.55848914137928,6824.232257623393,7320.255280209937,44.782117958562075,307.30110956842896,2.016250439752366,126.55848914137928,6824.232257623393
11,container_ship,2018,0,85.47,81,0.25,4.22,9.41,7.18,11.0,31923.794526662892,6206.6861503160635,True,SV,106.3,836.5743519701718,3998.2325608491205,38.32628697820169,2388.730058555241,45850.03192961483,53111.895187967566,919.3124746924966,6893.5044152571045,38.32628697820169,2388.730058555241,45850.03192961483,768.3753558856471,3672.2896890407687,34.29194098049626,2137.2847892336367,41023.71277912906,47635.954554269614,844.3685229512605,6331.533946622015,34.29194098049626,2137.2847892336367,41023.71277912906,16817.42277073339,147760.76855311968,403.4345997705442,25144.526932160436,482631.9150485771,672758.0679043613,16987.295728013523,127379.97289062041,403.4345997705442,25144.526932160436,482631.9150485771,1790.5608950016135,13969.08726235198,84.72126595181427,5280.35065575369,101352.7021602012,122477.42223926028,1808.6473686884988,13562.220643060175,84.72126595181427,5280.35065575369,101352.7021602012,7414.454958932962,85494.44062835169,221.8890298737993,13829.48981268824,265447.55327671743,372407.8277065641,6994.76882918204,52450.57707260841,221.8890298737993,13829.48981268824,265447.55327671743,2518.116778505534,16184.749496690596,80.68691995410884,5028.905386432087,96526.38300971543,120338.84159129777,2997.758069649445,22478.8187454036,80.68691995410884,5028.905386432087,96526.38300971543,2933156.3832485,22883062.835841775,140395.24072014936,8750295.372391831,167955906.43690485,202662816.2691071,2962784.2255035355,22216565.860040564,140395.24072014936,8750295.372391831,167955906.43690485,143.44272363272597,1260.3124376589617,5.849801696672891,364.59564051632634,6998.162768204369,8772.363371709056,144.89164003305652,1086.4762393611743,5.849801696672891,364.59564051632634,6998.162768204369,50.36233557011069,323.6949899338119,1.6137383990821768,100.57810772864174,1930.5276601943085,2406.776831825955,59.95516139298891,449.57637490807207,1.6137383990821768,100.57810772864174,1930.5276601943085
6,container_ship,2022,0,332.36,328,0.24,4.12,9.93,7.35,13.0,25452.35078287049,6277.769499087549,True,C3,114.3,390.72325117278433,2685.1319027695613,37.21461759059099,2358.8342226651516,187790.6856879053,193262.58968210337,500.92724509331316,3487.184289311118,37.21461759059099,2358.8342226651516,187790.6856879053,358.87081221848126,2466.235280261173,33.29728942316036,2110.535883437241,168023.24508917844,172992.18435451848,460.09078489548875,3202.9029613781468,33.29728942316036,2110.535883437241,168023.24508917844,8700.88845281646,82479.48927761949,391.73281674306304,24829.833922791073,1976744.059872687,2093146.004342657,9256.264311506873,64437.10099814022,391.73281674306304,24829.833922791073,1976744.059872687,985.5199061074966,7203.688849821499,82.26389151604324,5214.265123786125,415116.25257326424,428601.9903444954,985.5199061074966,6860.656047449047,82.26389151604324,5214.265123786125,415116.25257326424,3811.402951796948,30512.86253147228,215.4530492086847,13656.40865753509,1087209.232929978,1135405.360119991,3811.402951796948,26532.92394041068,215.4530492086847,13656.40865753509,1087209.232929978,1584.4546556755884,17284.30473832467,78.3465633486126,4965.966784558215,395348.81197453744,419261.88471644453,1633.458407912978,11371.253117318864,78.3465633486126,4965.966784558215,395348.81197453744,1614401.393153993,11800517.922497649,136323.02022658594,8640782.205131294,687906932.8356951,710098957.3767046,1614401.393153993,11238588.49761681,136323.02022658594,8640782.205131294,687906932.8356951,74.2134603328463,703.5015261914604,5.680125842774414,360.0325918804706,28662.788868153966,29806.216572401518,78.95048971579394,549.6105673370785,5.680125842774414,360.0325918804706,28662.788868153966,31.689093113511767,345.68609476649345,1.5669312669722524,99.31933569116428,7906.976239490749,8385.237694328891,32.66916815825956,227.42506234637725,1.5669312669722524,99.31933569116428,7906.976239490749
1,container_ship,2019,0,244.03,240,0.26,3.77,9.18,8.04,12.0,42632.3169933743,8694.03281095368,False,C3,109.9,913.0917374810676,8894.52003624161,55.83307871194453,2989.217137193338,190294.99016615417,203147.65215578213,913.0917374810676,8894.52003624161,55.83307871194453,2989.217137193338,190294.99016615417,838.6549110559807,8169.423294156696,49.95591253173984,2674.5627016993026,170263.93856971688,181996.5353891606,838.6549110559807,8169.423294156696,49.95591253173984,2674.5627016993026,170263.93856971688,16872.34732301973,164355.26153924715,587.7166180204687,31465.44354940356,2003105.1596437278,2216385.9286734187,16872.34732301973,164355.26153924715,587.7166180204687,31465.44354940356,2003105.1596437278,1796.4087443921005,17499.001375649255,123.42048978429843,6607.743145374748,420652.08352518285,446678.6572803832,1796.4087443921005,17499.001375649255,123.42048978429843,6607.743145374748,420652.08352518285,6947.437133008123,67675.69592792529,323.24413991125783,17305.993952171957,1101707.8378040504,1193960.208957067,6947.437133008123,67675.69592792529,323.24413991125783,17305.993952171957,1101707.8378040504,2977.4730570034817,29003.869683396555,117.54332360409374,6293.088709880712,400621.0319287456,439013.00670263043,2977.4730570034817,29003.869683396555,117.54332360409374,6293.088709880712,400621.0319287456,2942735.871338441,28665491.20375693,204525.3830711231,10949974.355192438,697080595.5560174,739843322.3693763,2942735.871338441,28665491.20375693,204525.3830711231,10949974.355192438,697080595.5560174,143.91119775516827,1401.853701364167,8.521890961296796,456.2489314663516,29045.024814834058,31055.560536381043,143.91119775516827,1401.853701364167,8.521890961296796,456.2489314663516,29045.024814834058,59.54946114006963,580.0773936679311,2.350866472081875,125.86177419761422,8012.420638574912,8780.260134052609,59.54946114006963,580.0773936679311,2.350866472081875,125.86177419761422,8012.420638574912
12,container_ship,2016,0,53.239999999999995,49,0.22,4.02,10.51,7.54,12.0,45166.75100449988,11246.85236627604,True,SV,98.0,1166.9368932823786,4558.224556688835,61.11539575834401,4123.366001933587,50259.933854414376,60169.57670207752,1228.354624507767,8287.681012161516,61.11539575834401,4123.366001933587,50259.933854414376,1071.8061682865327,4186.630163480506,54.68219620483412,3689.327475414262,44969.414501318126,53971.86050470426,1128.217019248982,7612.0548426918285,54.68219620483412,3689.327475414262,44969.414501318126,22470.87862007144,183770.31809575539,643.3199553509895,43403.85265193249,529051.935309625,779340.3046327353,22697.85719199135,153141.9317464628,643.3199553509895,43403.85265193249,529051.935309625,2392.4876648428994,16794.26490323121,135.0971906237078,9114.809056905824,111100.90641502124,139537.56523062487,2416.6542069120205,16305.111556535157,135.0971906237078,9114.809056905824,111100.90641502124,8598.48237155437,95218.24815059481,353.82597544304434,23872.118958562874,290978.5644202938,419021.2398764489,9346.176490819968,63058.44248383762,353.82597544304434,23872.118958562874,290978.5644202938,3564.898747212759,20268.785084090665,128.6639910701979,8680.770530386499,105810.387061925,138453.50541468512,4005.5042103514147,27025.046778787557,128.6639910701979,8680.770530386499,105810.387061925,3919185.5946183424,27511047.203359414,223875.34446214436,15104540.722872507,184110073.4877495,230868722.35306188,3958773.3278973144,26709754.566368364,223875.34446214436,15104540.722872507,184110073.4877495,191.66337646531522,1567.452713169678,9.328139352589348,629.3558634530211,7671.253061989562,10069.053154430167,193.59937016698504,1306.2105943080653,9.328139352589348,629.3558634530211,7671.253061989562,71.29797494425519,405.3757016818134,2.573279821403958,173.61541060772998,2116.2077412385,2769.070108293702,80.1100842070283,540.5009355757511,2.573279821403958,173.61541060772998,2116.2077412385
6,container_ship,2018,0,330.52,326,0.26,4.26,8.91,7.1,12.0,38628.664787891954,9220.79167694092,True,C3,107.5,582.4799315367941,4766.307079767037,59.2159241493146,3582.388215991671,274145.2015054659,283135.5926569107,756.4674435542779,6271.456683903996,59.2159241493146,3582.388215991671,274145.2015054659,534.9951545093381,4377.749437394725,52.982668975702545,3205.2947195714955,245287.8118733116,253458.83385376286,694.7989019601793,5760.196628150954,52.982668975702545,3205.2947195714955,245287.8118733116,13279.292623262596,139062.73516482775,623.3255173612064,37709.34964201759,2885738.9632154307,3076413.6661628997,13978.202761329048,115885.61263735646,623.3255173612064,37709.34964201759,2885738.9632154307,1503.1501451756255,12831.945719327046,130.89835864585334,7918.963424823693,606005.1822752404,628390.1399232126,1488.2674704709164,12338.409345506776,130.89835864585334,7918.963424823693,606005.1822752404,5813.287854270375,53920.89388008762,342.8290345486635,20740.142303109675,1587156.4297684869,1667973.5828405032,5755.730548782549,47717.605203617364,342.8290345486635,20740.142303109675,1587156.4297684869,2442.0742471263106,28835.067144471635,124.66510347224127,7541.869928403518,577147.7926430862,616091.4690665599,2466.74166376395,20450.402230121726,124.66510347224127,7541.869928403518,577147.7926430862,2462342.6411302374,21020286.77226779,216917.28004169982,13122853.67542212,1004237159.1989698,1041059559.5678318,2437963.011020037,20211814.20410364,216917.28004169982,13122853.67542212,1004237159.1989698,113.26455472782803,1186.1233293470602,9.038220001737491,546.7855698092551,41843.214966623746,43698.42664050962,119.22584708192424,988.4361077892169,9.038220001737491,546.7855698092551,41843.214966623746,48.84148494252621,576.7013428894327,2.4933020694448254,150.83739856807037,11542.955852861724,12321.829381331196,49.334833275278996,409.0080446024346,2.4933020694448254,150.83739856807037,11542.955852861724
10,container_ship,2022,0,32.2,28,0.23,3.97,10.43,7.63,13.0,61751.80842120068,14610.449797499583,False,C3,110.7,1349.6408290194477,9120.14130634496,83.00196529959513,5289.917895481889,37309.24460289493,53151.94659904082,1349.6408290194477,9120.14130634496,83.00196529959513,5289.917895481889,37309.24460289493,1239.6157614363408,8376.651525936404,74.26491632069039,4733.084432799586,33381.955697327045,47805.57233382008,1239.6157614363408,8376.651525936404,74.26491632069039,4733.084432799586,33381.955697327045,24939.015318837617,168524.35022593947,873.7048978904751,55683.34626823041,392728.89055678877,642749.3072676868,24939.015318837617,168524.35022593947,873.7048978904751,55683.34626823041,392728.89055678877,2655.2716310056526,17942.8867005265,183.4780285569998,11693.502716328387,82473.06701692565,114948.20609334318,2655.2716310056526,17942.8867005265,183.4780285569998,11693.502716328387,82473.06701692565,10269.006307756667,69392.3795047986,480.53769383976135,30625.840447526727,216000.88980623384,326768.6537601556,10269.006307756667,69392.3795047986,480.53769383976135,30625.840447526727,216000.88980623384,4401.002703324286,29739.591216342258,174.74097957809502,11136.669253646083,78545.77811135775,123997.78226424848,4401.002703324286,29739.591216342258,174.74097957809502,11136.669253646083,78545.77811135775,4349657.671785503,29392629.31881827,304049.30446588533,19377804.50134418,136669653.91376248,190093794.71017632,4349657.671785503,29392629.31881827,304049.30446588533,19377804.50134418,136669653.91376248,212.71513066067385,1437.4135754565425,12.66872101941189,807.408520889341,5694.568913073437,8164.774861099406,212.71513066067385,1437.4135754565425,12.66872101941189,807.408520889341,5694.568913073437,88.02005406648573,594.7918243268452,3.4948195915619005,222.73338507292164,1570.915562227155,2479.9556452849697,88.02005406648573,594.7918243268452,3.4948195915619005,222.73338507292164,1570.915562227155
8,container_ship,2016,0,46.99,43,0.22,3.77,10.49,8.03,13.0,26022.802835876006,5263.216487157431,False,SV,120.3,553.4660457388643,4254.316767197103,28.600318391213484,1809.6201454804163,20640.22977603658,27286.233052844174,553.4660457388643,4254.316767197103,28.600318391213484,1809.6201454804163,20640.22977603658,508.34653114058733,3907.497465523427,25.589758560559435,1619.1338143772148,18467.574010137996,24528.141579739786,508.34653114058733,3907.497465523427,25.589758560559435,1619.1338143772148,18467.574010137996,10227.089975609448,78612.37504603343,301.0559830654051,19048.633110320174,217265.57658985874,325454.73070488725,10227.089975609448,78612.37504603343,301.0559830654051,19048.633110320174,217265.57658985874,1088.8842856384176,8369.905813724734,63.221756443735075,4000.2129531672363,45625.771083870335,59147.99589284446,1088.8842856384176,8369.905813724734,63.221756443735075,4000.2129531672363,45625.771083870335,4211.154695839185,32369.801489543173,165.5807906859728,10476.748210676096,119496.06712442232,166719.35231116676,4211.154695839185,32369.801489543173,165.5807906859728,10476.748210676096,119496.06712442232,1804.7805839310793,13872.772066947075,60.21119661308102,3809.7266220640345,43453.11531797175,63000.60578752701,1804.7805839310793,13872.772066947075,60.21119661308102,3809.7266220640345,43453.11531797175,1783724.8104518831,13710923.05949936,104767.48210676097,6628924.322391421,75608420.65327084,97836760.32772025,1783724.8104518831,13710923.05949936,104767.48210676097,6628924.322391421,75608420.65327084,87.23106155666883,670.5173165691086,4.365311754448374,276.2051800996425,3150.350860552952,4188.669730532821,87.23106155666883,670.5173165691086,4.365311754448374,276.2051800996425,3150.350860552952,36.09561167862159,277.4554413389415,1.2042239322616204,76.1945324412807,869.0623063594351,1260.0121157505403,36.09561167862159,277.4554413389415,1.2042239322616204,76.1945324412807,869.0623063594351
6,container_ship,2022,0,225.41,221,0.22,4.19,10.66,7.22,12.0,22734.73362140911,4106.207979464292,False,C3,123.3,645.1463577930227,3817.592515692792,22.31313416040897,1569.0970427767313,82761.44306769871,88815.59211812167,645.1463577930227,3817.592515692792,22.31313416040897,1569.0970427767313,82761.44306769871,592.5529047120699,3506.3757345221843,19.964383196155396,1403.9289330107597,74049.71221846726,79572.53417390844,592.5529047120699,3506.3757345221843,19.964383196155396,1403.9289330107597,74049.71221846726,11921.182698349334,70542.47039867115,234.87509642535755,16516.81097659717,871173.0849231443,970388.4240931873,11921.182698349334,70542.47039867115,234.87509642535755,16516.81097659717,871173.0849231443,1269.2553343536642,7510.698318917341,49.32377024932509,3468.530305085406,182946.3478338603,195244.15556246604,1269.2553343536642,7510.698318917341,49.32377024932509,3468.530305085406,182946.3478338603,4908.722287555608,29046.899575923417,129.18130303394668,9084.246037128445,479145.1967077294,522314.2459113708,4908.722287555608,29046.899575923417,129.18130303394668,9084.246037128445,479145.1967077294,2103.7381232381176,12448.671246824322,46.97501928507152,3303.3621953194347,174234.61698462887,192137.36356929582,2103.7381232381176,12448.671246824322,46.97501928507152,3303.3621953194347,174234.61698462887,2079194.5118003394,12303436.748944705,81736.53355602443,5747850.219855816,303168233.5532542,323380451.5674111,2079194.5118003394,12303436.748944705,81736.53355602443,5747850.219855816,303168233.5532542,101.68067595650902,601.6857769298423,3.4056888981676847,239.493759160659,12632.009731385593,13578.275632330771,101.68067595650902,601.6857769298423,3.4056888981676847,239.493759160659,12632.009731385593,42.07476246476236,248.97342493648642,0.9395003857014304,66.06724390638868,3484.692339692577,3842.747271385916,42.07476246476236,248.97342493648642,0.9395003857014304,66.06724390638868,3484.692339692577
4,container_ship,1993,0,86.66999999999999,82,0.24,4.43,10.04,6.84,12.0,46396.11489120059,9592.404275996621,False,SV,108.6,1199.963622015006,7143.777231255127,56.86377254810798,3875.4848059710516,71735.83613761314,84011.92556940242,1199.963622015006,7003.7031678971825,56.86377254810798,3875.4848059710516,71735.83613761314,1102.1405006550872,6561.404087402806,50.878112279886096,3467.5390369214674,64184.6954915486,75366.65722880785,1102.1405006550872,6432.749105296868,50.878112279886096,3467.5390369214674,64184.6954915486,110866.20420790817,653552.0836564926,4130.105585073106,281482.58064421325,5210287.045784534,6260318.019878221,110866.20420790817,647081.2709470222,4130.105585073106,281482.58064421325,5210287.045784534,2360.7979954860443,13916.81495786178,125.69886563265975,8566.861150041272,158573.95356735535,183544.12653637712,2360.7979954860443,13779.024710754238,125.69886563265975,8566.861150041272,158573.95356735535,9130.157993592436,33012.56389955014,329.21131475220415,22437.017297727143,415312.73553354974,480221.6860391717,9130.157993592436,53289.045842695945,329.21131475220415,22437.017297727143,415312.73553354974,3912.9248543967587,23980.07062921318,119.71320536443785,8158.915380991688,151022.8129212908,187194.4369912569,3912.9248543967587,22838.16250401255,119.71320536443785,8158.915380991688,151022.8129212908,3867274.064428797,22797434.44754706,208300.97733412185,14196512.762925537,262779694.48304603,303849216.7352815,3867274.064428797,22571717.27479907,208300.97733412185,14196512.762925537,262779694.48304603,189.12470129584335,1114.882966237546,8.679207388921744,591.5213651218974,10949.153936793584,12853.362176837793,189.12470129584335,1103.8445210272732,8.679207388921744,591.5213651218974,10949.153936793584,78.25849708793518,479.6014125842636,2.394264107288757,163.17830761983376,3020.456258425816,3743.8887398251372,78.25849708793518,456.76325008025105,2.394264107288757,163.17830761983376,3020.456258425816
6,container_ship,2011,0,268.75,265,0.23,3.52,10.46,8.6,12.0,20663.50131333735,4155.988917127034,False,C3,126.0,579.1631034787171,4926.245081204584,23.61017303819868,1334.172186131789,100441.94014912617,107305.13069297945,579.1631034787171,4926.245081204584,23.61017303819868,1334.172186131789,100441.94014912617,531.9487200429521,4524.649014802037,21.124891665756717,1193.7330086442323,89869.104343955,96140.55997910998,531.9487200429521,4524.649014802037,21.124891665756717,1193.7330086442323,89869.104343955,45325.808098334375,385532.2237464457,1304.7727205320323,73730.56818096728,5550738.797714867,6056632.170461146,45325.808098334375,385532.2237464457,1304.7727205320323,73730.56818096728,5550738.797714867,1139.4404535831281,9691.851735848148,52.1909088212813,2949.2227272386913,222029.55190859467,235862.2577340859,1139.4404535831281,9691.851735848148,52.1909088212813,2949.2227272386913,222029.55190859467,4406.675787338065,37482.299530904435,136.69047548430817,7724.154761815621,581505.9692844147,631255.789839957,4406.675787338065,37482.299530904435,136.69047548430817,7724.154761815621,581505.9692844147,1888.5753374305991,16063.842656101904,49.70562744883933,2808.7835497511346,211456.71610342353,232267.623274156,1888.5753374305991,16063.842656101904,49.70562744883933,2808.7835497511346,211456.71610342353,1866541.9584939089,15876431.158447381,86487.79176098043,4887283.3765669735,367934686.0199569,390651430.3052262,1866541.9584939089,15876431.158447381,86487.79176098043,4887283.3765669735,367934686.0199569,91.28114130914562,776.419061711592,3.6036579900408516,203.63680735695726,15330.611917498205,16405.552585865942,91.28114130914562,776.419061711592,3.6036579900408516,203.63680735695726,15330.611917498205,37.77150674861198,321.27685312203806,0.9941125489767865,56.17567099502269,4229.13432206847,4645.35246548312,37.77150674861198,321.27685312203806,0.9941125489767865,56.17567099502269,4229.13432206847
