month,type,year_ship,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,E1_PM10,E2_PM10,E3_PM10,E4_PM10,E5_PM10,Total_PM10,E1_PM2.5,E2_PM2.5,E3_PM2.5,E4_PM2.5,E5_PM2.5,Total_PM2.5,E1_NOx,E2_NOx,E3_NOx,E4_NOx,E5_NOx,Total_NOx,E1_SOx,E2_SOx,E3_SOx,E4_SOx,E5_SOx,Total_SOx,E1_CO,E2_CO,E3_CO,E4_CO,E5_CO,Total_CO,E1_HC,E2_HC,E3_HC,E4_HC,E5_HC,Total_HC,E1_CO2,E2_CO2,E3_CO2,E4_CO2,E5_CO2,Total_CO2,E1_N2O,E2_N2O,E3_N2O,E4_N2O,E5_N2O,Total_N2O,E1_CH4,E2_CH4,E3_CH4,E4_CH4,E5_CH4,Total_CH4
6,container_ship,2016,0,337.01,331,0.26,5.75,9.17,5.27,14.0,12694.57358615012,2538.914717230024,True,SV,130.3,100.59698518538147,283.94871932329465,16.304910314051217,1331.4068777154243,76642.72635196618,78374.98384450433,92.52770829885355,261.1720840834581,14.58860396520372,1191.2587853243274,68575.07094649607,70134.6181281679,2797.3493206630146,17613.931252140203,171.63063488474967,14014.809239109733,806765.5405470124,841363.2609938101,383.08660143018733,1701.7845293983112,36.042433325797425,2943.1099402130435,169420.7635148726,174484.78701923994,1663.0130410970771,513.9343336168229,94.39684918661231,7708.145081510353,443721.04730085685,453700.53660626773,333.90111254598315,2336.0651528037397,34.32612697694993,2802.9618478219463,161353.10810940247,166860.36234955108,627650.6163083119,2788210.5631289044,59727.46093989288,4877153.615210187,280754408.1103603,289107150.3659476,31.201203961241315,196.46307935079454,2.48864420582887,203.21473396709112,11698.100337931679,12131.467999416636,6.678022250919663,46.7213030560748,0.6865225395389987,56.05923695643893,3227.0621621880496,3337.207246991022
9,container_ship,2023,0,166.27,160,0.24,6.03,9.79,5.02,14.0,40559.64164648167,8111.928329296335,False,C3,119.7,612.4732737961309,5062.2794448497125,48.08751113606866,4461.041417699909,118369.2581810921,128553.13982857391,562.5433873453594,4649.593620541313,43.02566785858776,3991.4581105736033,105909.33626729292,115155.95705361178,11317.440928841552,70156.59013242809,506.1843277480913,46958.330712630624,1245992.1913799169,1374930.737481565,1204.9745930119534,7224.70806194985,106.29870882709916,9861.24944965243,261658.3601897825,280055.59100322385,4660.122735405344,27018.96938909185,278.4013802614502,25827.081891946844,685295.7052589542,743080.2806556597,1997.195458030862,37953.56515360864,101.23686554961824,9391.666142526126,249198.43827598338,298642.10189569864,1973894.844353835,11768085.822792115,176152.14605633574,16341499.087995457,433605282.600211,463864914.50140876,96.53111380482501,598.3944452471808,7.339672752347323,680.8957953331441,18066.886775008792,19450.04780214629,39.94390916061724,759.0713030721728,2.024737310992365,187.8333228505225,4983.968765519668,5972.8420379139725
3,container_ship,2022,0,210.77,205,0.24,5.53,9.76,5.48,14.0,48414.51149195704,9682.879015803637,True,C3,117.6,543.2893956410954,2393.1013719039747,57.40010680568396,4883.4244713143435,181031.1060794648,188908.3214251299,498.99949925731045,2198.0115861509335,51.35799029982249,4369.37979012336,161975.20017636323,169092.94904219467,13385.390907099452,91716.28446266441,604.2116505861469,51404.46811909835,1905590.5903101556,2062700.945449604,1453.6534525110005,6277.555772675645,126.88444662309084,10794.938305010652,400174.02396513266,418827.05594195303,5787.213127481234,28998.531116871833,332.3164078223808,28272.457465504092,1048074.8246705857,1111465.342788265,2551.0980317060134,20809.577146991083,120.84233011722938,10280.893623819671,381118.1180620311,414880.52919466514,2381261.0423729923,10283399.37347143,210265.65440397913,17888754.905446224,663145525.4279342,693909206.4036287,114.16951067820122,782.2859557109612,8.76106893349913,745.3647877269261,27631.06355949726,29281.644882546843,51.02196063412027,416.1915429398218,2.4168466023445876,205.61787247639342,7622.362361240623,8297.610583893304
7,container_ship,2013,0,29.259999999999998,24,0.22,5.04,10.81,6.01,13.0,35692.317537938245,7138.505551351479,True,SV,107.6,706.1243736792924,1406.322490278397,38.79063916604394,3281.1997996676046,15624.760950798118,21057.198253589453,648.5598866945675,1291.6766350926582,34.707413990670894,2935.810347071015,13980.049271766737,18890.803554615646,63713.728653210834,401847.0533394086,2143.693217070849,181329.46261320973,863473.6314914748,1512507.5693143748,1618.036144751821,6884.794658549474,85.74772868283397,7253.178504528389,34538.945259659,50380.70229617152,8027.424145791443,2986.1246001866875,224.57738464551755,18996.41989281245,90459.14234672594,120693.68837016204,2085.8661166229735,11197.96725070008,81.66450350746094,6907.7890519318,32894.23358062762,53167.52050338993,2650539.872480193,11278130.47657414,142096.236102982,12019552.95036133,57235966.43029205,83326285.96581069,128.31237020438292,809.2753157529756,5.920676504290917,500.81470626505546,2384.831934595502,3829.155003322207,41.717322332459474,223.9593450140016,1.6332900701492186,138.15578103863598,657.8846716125522,1063.3504100677985
11,container_ship,2004,0,74.69,67,0.27,7.42,8.76,4.08,12.0,36060.90027577634,7212.180055155268,True,C3,123.0,529.663839869508,1586.751423753271,48.098028787830486,4880.51109204379,44069.30500902075,51114.32939347514,486.4847224888416,1457.3966881212111,43.03507838911149,4366.77308235497,39430.430797544876,45784.120368899006,58178.17920763475,297831.39130893844,3088.3997432185893,313380.18591018015,2829713.2690002793,3502191.425170251,1384.837622519233,4149.657852495797,106.32195837309897,10788.49820346522,97416.35844099322,113845.67407784656,5408.752598209793,19581.99331275577,278.46227192954495,28255.590532885108,255138.08163117274,308662.880346953,2295.3109765512145,14512.970339206744,101.25900797437998,10274.760193776401,92777.48422951736,119961.78474702609,2268532.3484914503,6797643.940690626,176190.67387542114,17878082.73717094,161432822.55936018,188553272.2595886,105.44794981383798,539.8193967474509,7.341278078142548,744.9201140487891,6726.3676066400085,8123.896345328229,45.9062195310243,290.2594067841349,2.0251801594875993,205.495203875528,1855.549684590347,2399.235694940522
5,container_ship,2019,0,256.06,250,0.23,5.83,10.26,5.19,14.0,38073.44026076298,7614.710541957347,False,C3,112.4,634.1992953106139,5077.1067097169625,43.25917058885969,4048.7111363165536,173615.40035662754,183418.67666856054,582.4982658015965,4663.212140990037,38.705573684769206,3622.5310167042853,155340.0950559299,164247.04205311058,11718.900022043952,70362.07668357748,455.3596904090494,42618.01196122688,1827530.5300697635,1952684.8784270207,1247.7181788176208,7245.869015466961,95.62553498590036,8949.782511857646,383781.4113146503,401320.40655577846,4825.429420841628,27098.10714115328,250.44782972497717,23439.90657867479,1005141.79153837,1060755.6825087646,2068.0411803606976,38064.73000914847,91.07193808180988,8523.602392245377,365506.10601395275,414253.5515337891,2043914.0332564893,11802554.193686299,158465.1722623492,14831068.162506955,635980624.4642776,664816626.0259898,99.95532371743373,600.1471246540433,6.6027155109312154,617.9611734377899,26499.19268601157,27823.859023331766,41.36082360721395,761.2946001829695,1.8214387616361976,170.47204784490754,7310.122120279054,8285.071030675781
2,container_ship,2006,0,128.06,121,0.24,6.82,9.87,4.44,14.0,33568.721705592674,6713.723306832845,False,SV,125.0,519.435011868068,5818.214133697506,39.798951762905105,4175.82847727712,74087.27943556181,84640.55601016742,477.08976633534513,5343.90319888521,35.609588419441415,3736.2675849321604,66288.61844234478,75881.48858091694,45168.26190157113,341182.5538788376,2555.511639512854,268132.1443304256,4757183.205862389,5414221.677612737,1021.9319255230469,6476.772410854904,87.9766302127376,9230.778739244159,163771.88085755767,180589.34056339253,3952.2229163874736,38966.96190486563,230.41498389050327,24175.849078972802,428926.3546269368,496251.80351105315,1693.8098213089174,51177.38308182565,83.7872668692739,8791.2178468992,155973.21986434067,217719.41788124372,1674048.7067269802,10566435.37796164,145789.84435253657,15296719.053604607,271393402.56395274,299076395.54659843,81.86747469659768,618.3933789053932,6.0745768480223585,637.3632939001919,11308.058440164697,12651.757164514902,33.87619642617835,1023.5476616365129,1.6757453373854783,175.824356937984,3119.464397286813,4354.3883576248745
4,container_ship,1994,0,236.84,231,0.22,5.62,10.82,5.39,14.0,53550.07721909918,10709.992687346801,False,C3,109.6,1000.6870522113273,6446.5387263656985,58.19810026304253,5489.342491943478,225629.55794287252,238624.32431365608,919.1093033897519,5921.005678020668,52.071984445880155,4911.516966475745,201879.07815941228,213682.78209174436,92454.78199778569,467140.48741780425,4227.019913842036,398699.6125727369,16387831.050587585,17350352.952489752,1968.7430048940244,9947.344496779126,128.64843216040978,12134.336034822427,498760.07545266557,522939.1474213216,7613.923223347056,34382.91381656044,336.93636994393046,31780.403900725407,1306276.3880903146,1380390.5654008915,3263.1099528630234,44824.877652958414,122.52231634324743,11556.510509354692,475009.59566920536,534776.6161007248,3225040.3367462885,16193115.859250922,213188.8304372505,20108328.286277164,826516696.4644172,866256369.7771289,157.71698105504618,796.886713830372,8.882867934885438,837.8470119282152,34438.19568601739,36239.52926076591,65.26219905726047,896.4975530591682,2.450446326864949,231.13021018709387,9500.191913384106,10695.532322014495
7,container_ship,2018,0,294.45000000000005,288,0.22,6.23,10.75,4.86,14.0,19442.19259867532,3888.417497853149,True,SV,112.7,260.10571269887055,354.2904190910358,21.12966068333401,2209.305500260211,102131.61863161167,104976.44992434511,238.90144264189738,325.40804796948396,18.90548587456201,1976.7470265486097,91380.92193354727,93940.88393658183,6649.814006908288,30665.98421537398,222.41748087720012,23255.847371160115,1075069.6698064385,1135863.7328807581,700.9996128423996,1999.3694731827936,46.70767098421202,4883.727947943624,225764.6306593521,233395.43536430513,4473.229573662826,851.2698856878434,122.32961448246007,12790.716054138064,591288.3183935413,609525.8635215125,801.6956898252857,3769.9094937604495,44.483496175440024,4651.169474232023,215013.93396128772,224281.19211528092,1148322.5702086822,3275210.2143574487,77401.28334526563,8093034.88516372,374124245.09264064,386718214.04571575,56.719001823629526,261.56280654289577,3.2250534727194022,337.2097868818216,15588.51021219336,16247.226860914425,16.033913796505715,75.39818987520901,0.8896699235088006,93.02338948464046,4300.278679225755,4485.623842305618
6,container_ship,1993,0,317.27000000000004,311,0.23,6.04,10.18,5.01,13.0,22713.3395181557,4542.625620098502,False,C3,122.9,461.57250293891235,2947.4676182646162,25.806656147779595,2502.29623758002,128843.39898797784,134780.54200290915,423.9443097645445,2707.1849319930443,23.09016602696069,2238.8966336242283,115280.93593661174,120674.05197802052,42645.2855976169,213584.61001917513,1874.3781833650444,181745.7267294962,9358099.5054426,9797949.505972253,908.0937286080775,4548.095813349494,57.046292537197004,5531.3916830716225,284811.72407868784,295856.3515962542,3511.9646962743327,15720.455487440753,149.40695664503977,14486.978217568538,745935.4678251349,779804.2731830636,1505.1277269747143,20494.699711398785,54.329802416378094,5267.992079115831,271249.26102732174,298571.4103472274,1487567.9034933425,7403769.163558074,94533.85620449789,9166306.217661547,471973714.1875398,490125891.3284573,72.74784013711118,364.35021709153403,3.938910675187412,381.9294257358978,19665.57142448083,20488.537818120556,30.102554539494285,409.8939942279757,1.086596048327562,105.35984158231663,5424.985220546435,5971.428206944549
1,container_ship,1999,0,301.2,294,0.26,6.94,9.21,4.36,12.0,20536.523636730326,4107.324603100254,False,SV,120.5,444.17412225738207,3069.0910931172793,26.37723860110983,2599.6407463910373,110128.87311800648,116268.1563183733,407.964275334226,2818.8934496566317,23.60068716941406,2325.9943520340858,98536.36015821632,104112.81292241068,41037.8265129103,212667.9969415506,1915.8204878700824,188816.0121062964,7998833.942255207,8443271.598303834,873.8643057455016,4380.099400846324,58.307580065611205,5746.574281495977,243442.77215559324,254501.61772374666,3379.585712827907,21965.028855441145,152.71032874326747,15050.551689632322,637588.2127884586,678136.0893751032,1448.393876926246,23009.97999695466,55.53102863391544,5472.927887139026,231850.2591958031,261837.09198545697,1431495.9483621065,7134597.719317183,96623.98982301286,9522894.523621906,403419451.0006974,421605063.1818216,70.00570405143523,362.78658301793934,4.025999575958869,396.7872718175794,16809.14379169573,17642.74935015864,28.967877538524917,460.1995999390932,1.1106205726783085,109.45855774278051,4637.005183916062,5236.741839709139
12,container_ship,2006,0,169.56,163,0.24,6.32,9.71,4.79,13.0,26207.392706592236,5241.4572332824555,False,SV,117.4,482.25919179575186,3719.8465718736516,31.071358478898397,3021.0920859482753,77917.40664708367,85171.67585518025,442.9445837689243,3416.5982100361257,27.800689165330144,2703.0823926905623,69715.5743684433,76306.00024410425,41935.58189528277,242598.6894700208,1995.1082812766338,193985.91288720505,5003117.689970636,5483632.982504421,948.7925403807727,5308.834846004819,68.68405558493329,6678.203558411977,172238.47785144814,185242.99285183064,3669.363415837242,26622.389108049952,179.88681224625387,17490.533129174226,451100.77532522136,499062.947790529,1572.5843210731039,27888.906719811817,65.41338627136504,6360.193865154263,164036.64557280773,199923.7438651183,1554237.5039939177,8647383.887502436,113819.29211217519,11066737.32536842,285423763.29668546,306805941.30566245,76.00824218520003,439.7101246644127,4.742470504673967,461.11405522368415,11892.656804028562,12874.231696606532,31.45168642146208,557.7781343962364,1.308267725427301,127.20387730308528,3280.732911456155,3998.474877302366
3,container_ship,1999,0,266.25,260,0.24,6.01,9.77,5.04,12.0,43320.0484614366,8664.032974875092,False,C3,113.2,1032.4236667421678,6353.047917335585,51.360387475059554,4748.860441924736,205441.5499002382,217627.24231371575,948.2586939099259,5835.136402335403,45.9540308987375,4248.980395406343,183816.12359494998,194894.45311750038,95386.96920987421,475475.5621882505,3730.38603766222,344917.23209769133,14921544.15064888,15841054.30018236,2031.1813443514388,10264.485422428219,113.53348810276322,10497.480976886258,454133.95241105283,477040.63364282146,7855.39746434258,33150.96633668214,297.3496116977132,27493.402558511632,1189398.4467908528,1258195.562762087,3366.5989132896775,40738.51469945578,108.12713152644118,9997.600930367866,432508.5261057647,486719.36778040446,3327321.9259679643,16814474.738950096,188141.20885600764,17395825.618840087,752564835.4240304,790290598.9166446,162.71894747566776,811.1053707917216,7.839217035666985,724.8260674516703,31356.868142667936,33063.35774542266,67.33197826579355,814.7702939891157,2.162542630528823,199.95201860735727,8650.170522115293,9734.387355608087
7,container_ship,2006,0,100.58,95,0.25,5.33,9.34,5.68,14.0,18223.869432280342,3644.7738864560683,True,C3,120.5,186.68791780969144,966.7886566713873,22.506478748866222,1771.710007110749,31578.320952255377,34526.01401259607,171.4687940752057,887.9743640079591,20.137375722669777,1585.214216888565,28254.287167807444,30919.08191850184,22727.224776832,170212.9250607703,1445.152845979831,113762.43203553229,2027660.6085132398,2335808.343232354,499.51193313080046,2536.0687950365377,49.751163550125334,3916.411594665866,69804.70947340662,76806.45295978994,2026.5108759341863,11624.297321223336,130.30066644080446,10257.268462220127,182821.8581446364,206860.23547045485,933.4395890484569,8173.334053985159,47.382060523928885,3729.915804443682,66480.67568895868,79364.74719695991,818261.2606258692,4154388.9377255994,82444.78531163627,6490053.499732007,115676375.69878812,127221524.18218324,41.193094908008,308.5109266726462,3.4351993879848446,270.418895822167,4819.848987449505,5443.407104240311,18.668791780969144,163.46668107970316,0.9476412104785777,74.59831608887363,1329.6135137791737,1587.2949439391982
12,container_ship,2009,0,184.8,178,0.22,6.58,10.58,4.6,15.0,57182.3519260238,11436.449077168769,False,SV,115.1,812.2425634237205,8645.564295198858,62.145664285335094,6862.96734541267,185654.73973912693,202037.6596074475,746.0271370576564,7940.7628580902565,55.60401541319455,6140.549730106072,166112.13555606094,180995.07929672813,63566.80931142161,456281.61397294106,3434.365657873781,379269.24803596333,10259867.196109647,11162419.233087847,1597.9989563010156,9624.147722426786,137.37462631495123,15170.769921438532,410394.6878443858,436924.9790708671,6180.106460832657,57902.88339267158,359.7906879677295,39732.96884186283,1074843.2300686296,1179018.9794519644,2648.6170546425674,76046.93566215684,130.83297744281072,14448.352306131936,390852.08366131986,484126.82166169403,2617716.522338404,15701174.678694062,227649.38075049064,25140133.012669567,680082625.5706965,723769299.165149,128.01649097439073,918.9004725843953,9.485390864603776,1047.5055421945654,28336.77606544569,30440.683962063646,52.972341092851345,1520.9387132431368,2.616659548856214,288.9670461226387,7817.041673226397,9682.536433233881
7,container_ship,2013,0,219.67,213,0.25,6.42,9.27,4.72,14.0,27615.81561553088,5523.18414498809,False,SV,110.2,368.782922317297,3862.8789032353043,34.105662095301454,3233.8464096271064,107291.16592688064,114790.77982415564,338.7190971283869,3547.970296993297,30.5155924010592,2893.4415244032007,95997.358987209,102808.00549813492,28861.272181353677,216216.8605187849,1884.7865894771858,178712.56474255063,5929248.643327614,6354924.1273597805,725.54031455903,4968.150360914916,75.39146357908743,7148.502589702025,237169.94573310457,250087.53046185963,2805.9570176316074,27274.14266566709,197.45383318332424,18722.268687314827,621159.3816819406,670159.2038857375,1202.5530075564031,31429.713322017935,71.80139388484517,6808.097704478119,225876.13879343294,265388.30422137026,1188523.2224682453,8098144.876764557,124934.42535963061,11846090.005791927,393024481.5005733,414282174.03095764,58.12339536522616,435.43673298921965,5.205601056651275,493.58708357466367,16376.020062523887,17368.372875509645,24.051060151128063,628.5942664403589,1.4360278776969035,136.16195408956239,4517.522775868658,5307.766084427405
11,container_ship,1994,0,296.75,291,0.21,5.54,10.98,5.47,14.0,22994.855171908734,4599.01748441189,True,SV,130.7,331.07629424186155,568.3552986336088,23.855103691644473,2323.6443859641386,122054.24482230403,125301.17590483528,299.2079878442492,513.6473019736892,21.34404014515558,2079.0502400731766,109206.42957785098,112119.67914788726,30750.120208222434,170506.58959008259,1732.6338470773355,168769.96066476373,8864992.518672608,9236751.822982755,934.1513790528179,3290.6859990941616,52.73233447626673,5136.477063710201,269804.12013351417,279218.1669098476,4023.140727242436,1002.9799387651918,138.10849505688907,13452.678024002907,706629.8384449182,725246.7456299856,815.3440964301402,4445.024728618464,50.22127092977784,4891.882917819239,256956.30488906114,267158.77790285874,1530517.3467274348,5391473.070835073,87385.01141781344,8511876.277005475,447103970.50696635,462625222.21295214,67.5570822756402,374.59781046306034,3.6410421424088932,354.66151154189487,18629.33210445693,19429.789550879934,16.306881928602802,88.90049457236927,1.0044254185955568,97.83765835638478,5139.126097781222,5343.175558057174
4,container_ship,2023,0,136.84,130,0.21,6.63,10.98,4.57,16.0,50553.277284974654,10110.700969941001,True,C3,118.7,473.4725101918705,1192.7444693795956,52.44420593108398,6113.496005680646,119872.47069962054,127704.62789080372,434.8742077305767,1095.5098658975633,46.92376320149619,5469.970110345841,107254.31588913416,114301.59383630964,11898.570038734833,49390.492563885295,552.0442729587787,64352.58953348048,1261815.481048637,1388009.1774576965,1266.847751182944,3109.9453097626697,115.92929732134351,13514.043802030901,264981.25102021376,282988.01718051167,5091.544964671998,14870.255825685894,303.6243501273283,35393.92424341427,693998.5145767505,749657.8639606499,2285.0195057085925,11480.712218360435,110.40885459175574,12870.517906696097,252363.09620972743,279109.7546950843,2075250.597932281,5094468.421793546,192111.40698965496,22394701.15765121,439111787.4049257,468868318.98929244,101.4878032715618,421.27184833902174,8.004641957902292,933.1125482354671,18296.324475205238,19760.201317009192,45.70039011417185,229.6142443672087,2.2081770918351147,257.41035813392193,5047.261924194549,5582.195093901686
11,container_ship,1995,0,260.68,255,0.24,5.44,9.81,5.57,14.0,16057.891545347959,3211.55508405452,False,C3,133.6,247.9500976854449,2098.6531742312986,19.038098538275197,1593.3424007418012,74687.92503477194,78646.90880596875,224.08324336278176,1896.6437777812273,17.034088165825175,1425.622148032138,66826.03818900646,70389.42144634842,17502.35983661964,116188.41103010651,1382.767156990514,115726.97436966766,5424701.923578171,5675502.435971556,531.7004768548845,3529.6630926570233,42.08421782145042,3522.125306902929,165099.62376107476,172725.19685531105,1458.5299863849702,8653.616029846475,110.22057048475114,9224.613899031481,432403.77651710063,451850.7570028483,662.9681756295317,11965.425851822047,40.08020744900041,3354.4050541932656,157237.73691530933,173260.61620440317,871140.1827772048,5746870.256362697,69739.56096126071,5836664.794296281,273593662.23263824,286118077.02703565,38.45215418651284,255.2624181722037,2.9058150400525298,243.19436642901178,11399.735926359925,11939.550680187705,13.259363512590635,239.30851703644095,0.8016041489800081,67.08810108386531,3144.754738306186,3465.2123240880633
6,container_ship,1991,0,71.29,65,0.23,6.06,10.16,5.0,14.0,44142.42244127319,8828.484488254639,True,C3,112.2,542.6407830305938,1838.5962422336072,50.15462037777461,4879.256179092668,52335.2560463735,59645.903871108145,498.40376267483884,1688.7106790080416,44.87518665379834,4365.650265503967,46826.2817257026,53423.921619543245,63988.46190056129,356313.3226598004,3642.80926954363,354388.0803762043,3801192.2812629174,4579524.955469027,1418.7666124974662,4808.280125003559,110.86810820350176,10785.724185362738,115688.46073408877,132812.09976515605,5595.59503096479,22348.790484202254,290.3688548186951,28248.3252473786,302993.5876368992,359476.66725426354,2374.8295138352646,16304.62468258594,105.58867447952551,10272.118271774038,110179.4864134179,139236.64755609265,2324112.1580414297,7876547.276594226,183724.29359437435,17873485.792886827,191712306.3593471,219970175.88046393,109.15678794801634,607.8286092431889,7.655178899765598,744.7285747036178,7988.0127649727965,9457.381915767386,47.49659027670529,326.09249365171877,2.11177348959051,205.44236543548072,2203.5897282683577,2784.7329511218527
10,container_ship,2002,0,219.12,213,0.24,5.88,9.96,5.15,14.0,54163.96335621883,10832.792671243767,False,C3,119.5,861.2582767997027,7117.590388838604,64.21679495513305,5809.150066710498,210433.49731451293,224285.7128418169,791.0470042345096,6537.352041922414,57.457132328276955,5197.66058600413,188282.60286035368,200866.119624843,74892.02406953936,464190.67753295245,4123.394202382227,373008.5832308846,13512045.617037145,14428260.296072904,1694.432044573328,10157.975912652457,141.95291516397833,12841.279094833732,465168.78353734437,490004.4235045679,6553.052106084695,37988.80700585936,371.78144447708615,33631.92143885025,1218299.1949787592,1296844.7569740305,2808.450902607726,53362.90370819392,135.19325253712222,12229.789614127365,443017.8890831851,511554.2265606512,2775685.6420773026,16545987.921024311,235236.25941459267,21279833.92858161,770851127.004742,811687870.75584,135.7417936260401,841.3456030284764,9.801510808941362,886.6597470242339,32118.796958530926,33992.34561301862,56.16901805215452,1067.2580741638783,2.7038650507424444,244.59579228254728,8860.357781663703,10231.084531213026
12,container_ship,2000,0,168.07999999999998,162,0.23,5.85,10.45,5.18,13.0,23775.506558922556,4755.1013117845105,True,SV,117.4,418.1039198290568,647.6236224037876,27.013730552247804,2536.941651863272,70253.76882082908,73883.45174547745,384.01936114734025,594.828218403479,24.17017996780067,2269.895162193454,62858.63526074181,66131.54818245389,44991.6174598659,239339.16480139978,1734.565856512754,162898.35869858903,4511031.471653235,4959995.178469603,1028.2175202317837,3440.14852466012,59.71456227338989,5607.97628306618,155297.80476183267,165433.86165206414,5765.971176990389,1478.2713120086457,156.39528214459258,14687.556931839998,406732.3458047999,428820.54050778353,1244.0863918826553,6177.062268036126,56.87101168894276,5340.929793396363,147902.6712017454,160721.62066674948,1684345.2748548281,5635381.422992959,98955.56033876039,9293217.84050967,257350647.89103702,274062547.9897332,81.54730664600693,433.80223620253713,4.12314834744835,387.2174100212362,10722.943662126543,11629.633763343772,24.88172783765311,123.54124536072253,1.137420233778855,106.81859586792723,2958.0534240349084,3214.43241333499
12,container_ship,2012,0,132.68,126,0.22,6.46,10.64,4.69,15.0,14930.86043953703,2986.214703979388,True,SV,113.1,140.213491281052,206.140594730163,16.227090701423997,1759.3343652788644,34315.19040636795,36437.10594835945,128.78304362227058,189.335654942378,14.518975890747788,1574.1412741968788,30703.06510043448,32609.844049086754,17894.805442424564,77267.34420320528,896.7602756050104,97226.3728180425,1896365.7856150707,2089651.0683543477,428.6359254362728,1163.3145862217925,35.870411024200415,3889.0549127217,75854.63142460282,81371.5072600068,2872.2663347707135,495.303488482085,93.94631458719157,10185.620009509215,198666.89182634075,212314.02797368995,478.320271259776,2264.244518775246,34.1622962135242,3703.8618216397144,72242.50611866936,78723.09502655762,702157.7452588667,1905650.6895843174,59442.39541153212,6444719.569653103,125701960.64648467,134813931.0463925,36.03814984932725,155.6078459647884,2.4767664754805048,268.5299820688793,5237.581693603528,5700.2344379620035,9.566405425195521,45.28489037550492,0.683245924270484,74.0772364327943,1444.850122373387,1574.4619005311522
4,container_ship,2005,0,200.06,194,0.23,5.83,10.13,5.19,14.0,33514.59566392215,6702.91913278443,False,SV,118.1,537.308699578916,4469.183172136603,38.07928359334834,3563.91529122495,118593.40763252835,127201.89407906217,493.50635993933054,4104.847587451554,34.07093795194326,3188.7663132012713,106109.89103963062,113931.08223817473,46722.49561555792,291468.46774803934,2445.0908412571043,228840.87659444418,7614945.121667609,8184422.052466908,1057.096463301998,6378.261817789575,84.17525846950687,7878.128538497258,262153.84845085215,277551.5105289105,4088.2183663613177,31985.279797128936,220.4590102772799,20633.193791302343,686593.4126093747,743520.5635744446,1752.093585583422,33506.928362018465,80.16691282810179,7502.979560473579,249670.33185795444,292512.500278858,1731652.4937516155,10389337.787543502,139490.4283208971,13055184.435224028,434426377.43284065,459742042.5776807,84.68452330319874,528.2865977933213,5.81210118003738,543.9660181343346,18101.099059701697,19263.848300112586,35.04187171166844,670.1385672403692,1.6033382565620358,150.0595912094716,4993.406637159088,5850.25000557716
7,container_ship,2020,0,302.8,296,0.23,6.57,10.23,4.61,12.0,17587.43195729789,3517.486391459578,True,SV,111.1,415.0245254861487,482.1749589282531,19.982840189881866,2107.6215659803156,94955.24863472959,97980.0525253142,381.19100438673445,442.867217711276,17.87938332778904,1885.7666642981774,84959.95930475806,87687.66357448204,8350.61424468507,37866.45737235465,210.3456862092828,22185.490168213848,999528.9329971536,1068141.8404686165,898.1672067857849,2561.2924176982315,44.172594103949386,4658.952935324909,209901.07592940226,218063.66108331512,3824.4409776078683,1100.6167540753604,115.69012741510555,12202.019592517618,549740.9131484345,566983.6806000505,1248.0810005561718,4599.005722386327,42.06913724185656,4437.09803364277,199905.78659943072,210232.04049325787,1471307.054209863,4195708.297500142,73200.29880083041,7720550.57853842,347836068.6830095,361296834.9120588,71.22582738113736,322.97860699949564,3.050012450034601,321.6896074391008,14493.169528458728,15212.113582728496,24.961620011123436,91.98011444772654,0.8413827448371312,88.7419606728554,3998.1157319886142,4204.640809865157
3,container_ship,2000,0,250.61,244,0.24,6.37,9.69,4.75,13.0,20478.083662442765,4095.640015076325,False,C3,139.0,380.61284025209255,2903.4272604262396,24.278954009372452,2379.3374929185006,91139.45812749045,96827.11467509664,350.0823985206413,2670.532025632691,21.723274639964828,2128.8809147165534,81545.83095617568,86717.04956968552,24831.425941580368,142066.09322406468,1558.9644153386523,152778.5127031879,5852112.574502018,6173347.570786189,816.1804756207974,4516.449475393908,53.66926675756016,5259.588142240896,201466.17059761044,212112.05795762362,2238.899060306427,11980.487220215893,140.56236531741948,13775.11180110711,527649.4944223132,555784.5548692599,1017.6813910483759,17848.93807639082,51.11358738815254,5009.131564038948,191872.54342629568,215799.40804516195,1337233.347837566,7357962.237608639,88937.64205538541,8715888.92142777,333858225.56175447,351358247.7106838,59.0255206808058,337.6980904506456,3.705735085641059,363.1620383928238,13910.759398406437,14674.350783016353,20.353627820967517,356.9787615278164,1.0222717477630507,100.18263128077896,3837.4508685259134,4315.988160903239
